id,type,title,year,genres,official_rating,synopsis,fiche_url,gold_age,gold_violence,gold_sexNudity,gold_language,gold_substanceUse,gold_consumerism,gold_positiveMessages,gold_roleModels,notes
46838995-7ed8-49a3-89bf-cefaef9598f9,GAME,Divine Divinity,2002,RPG,PEGI_7,"Divine Divinity est un jeu de rôle fantastique où le joueur explore un vaste monde médiéval-fantastique rempli de quêtes non linéaires. Le joueur choisit une classe, améliore ses compétences et affronte divers ennemis dans des combats dynamiques.",https://totemavise.com/media/46838995-7ed8-49a3-89bf-cefaef9598f9,,,,,,,,,
b4bb891f-b257-4363-91ef-5ee104fe3c48,GAME,Divinity: Original Sin,2014,Puzzle; RPG; Stratégie au tour par tour; Aventure; Indé,PEGI_16,"Créez une équipe de héros dans un RPG tactique en monde ouvert où vos choix influencent dialogues et quêtes. Combattez au tour par tour, résolvez des énigmes et explorez librement, seul ou en coopération.",https://totemavise.com/media/b4bb891f-b257-4363-91ef-5ee104fe3c48,,,,,,,,,
41f41bd1-cdbe-4207-827d-866f6aa55087,GAME,Eggconsole Super Laydock Mission Striker MSX,2025,Tir,PEGI_7,"Dans Eggconsole Super Laydock Mission Striker MSX, le joueur prend le contrôle d'un appareil pour affronter vagues d'ennemis à l'aide d'armes variées et compétences tactiques. Le jeu mise sur un gameplay rapide et des défis qui demandent précision et stratégie.",https://totemavise.com/media/41f41bd1-cdbe-4207-827d-866f6aa55087,,,,,,,,,
25ad94ed-7493-4fe6-b5a6-b0dbc2c30aaa,GAME,Farm Love Legend: Transform your Animals into Anime Boys,2025,RPG; Simulation; Stratégie,PEGI_12,"Dans Farm Love Legend, les joueurs gèrent une ferme où ils capturent des animaux et les transforment en personnages d'anime. Le jeu mélange simulation agricole, éléments RPG et romances interactives permettant d'interagir et de 'dater' ces créatures humanisées.",https://totemavise.com/media/25ad94ed-7493-4fe6-b5a6-b0dbc2c30aaa,,,,,,,,,
1ebecd6f-2fa2-4850-a82a-cb6cf853a584,GAME,Fast RMX,2017,Course; Arcade,PEGI_3,FAST RMX met les joueurs aux commandes de véhicules anti-gravité pour des courses ultra-rapides sur des circuits futuristes. Le jeu propose du multijoueur local en écran partagé et des compétitions en ligne contre d'autres pilotes.,https://totemavise.com/media/1ebecd6f-2fa2-4850-a82a-cb6cf853a584,,,,,,,,,
ea8313a7-29a1-4240-b035-a5928e149ec7,GAME,FIFA 19,2018,Sport,PEGI_3,"FIFA 19 plonge le joueur dans le football de club avec l’intégration complète de la Ligue des champions de l’UEFA. Le jeu propose matchs solo, saisons et modes en ligne axés sur la compétition et la gestion d’équipes.",https://totemavise.com/media/ea8313a7-29a1-4240-b035-a5928e149ec7,,,,,,,,,
f182edd0-9231-41a3-8052-e982457c8408,GAME,FIFA 23,2022,Simulation; Sport,PEGI_3,"FIFA 23 est un simulateur de football qui utilise la technologie HyperMotion2 pour rendre les déplacements et les actions des joueurs plus réalistes. Le jeu inclut des équipes féminines, plusieurs modes de jeu et le cross-play pour affronter d'autres plateformes.",https://totemavise.com/media/f182edd0-9231-41a3-8052-e982457c8408,,,,,,,,,
3b5c6264-ceaa-4e34-ae56-3737390404e3,GAME,Final Fantasy XV,2016,RPG; Action; Aventure,PEGI_16,"Incarnez Noctis, prince héritier de Lucis, qui part en voyage avec ses amis pour tenter de reprendre sa patrie face à une puissance impériale. Explorez le vaste monde d'Eos, affrontez des créatures gigantesques et relevez des défis en équipe.",https://totemavise.com/media/3b5c6264-ceaa-4e34-ae56-3737390404e3,,,,,,,,,
01414018-2c2b-41a3-b2f3-0537b45382d1,GAME,Flower,2009,Puzzle; Simulation; Aventure,PEGI_3,"Vous incarnez un souffle de vent qui guide des pétales à travers des paysages oniriques pour réveiller et transformer l'environnement, dans une expérience d'exploration libre axée sur la musique et l'ambiance.",https://totemavise.com/media/01414018-2c2b-41a3-b2f3-0537b45382d1,,,,,,,,,
a3d6fee6-dbbf-4537-9803-e096aa323840,GAME,Gothic II,2002,RPG; Stratégie; Aventure,PEGI_12,"Dans Gothic II, vous incarnez un héros sans nom arrivé dans une province médiévale dangereuse où créatures et factions s'affrontent. Vous explorez un monde ouvert, acceptez des quêtes et forgez des alliances qui guident votre progression sans en révéler la fin.",https://totemavise.com/media/a3d6fee6-dbbf-4537-9803-e096aa323840,,,,,,,,,
ced84a43-f4b1-4d7a-ae0c-489aee0a11e1,GAME,Grand Theft Auto V,2013,Tir; Course; Aventure; Arcade,PEGI_18,"Dans un vaste monde ouvert inspiré de Los Angeles, vous incarnez trois criminels aux compétences distinctes. Le jeu propose des missions variées — braquages, courses et combats — centrées sur la criminalité, la violence et des dilemmes moraux.",https://totemavise.com/media/ced84a43-f4b1-4d7a-ae0c-489aee0a11e1,,,,,,,,,
2219e049-72ce-43f2-a2b3-ac2b6bbd0470,GAME,Harry Potter and the Prisoner of Azkaban,2004,Plateforme; Aventure,PEGI_3,"Dans ce jeu d'action-aventure adapté du troisième film, les joueurs incarnent Harry, Ron et Hermione à Poudlard. Ils explorent le château, résolvent des énigmes, lancent des sorts et collectent des objets sans dévoiler l'intrigue du récit.",https://totemavise.com/media/2219e049-72ce-43f2-a2b3-ac2b6bbd0470,,,,,,,,,
bddf2ab9-a39e-4b54-89fe-f72df8e94576,GAME,Hell is Us,2025,RPG; Aventure,PEGI_18,"Dans un pays isolé ravagé par des luttes internes, incarnez un protagoniste qui cherche à percer les mystères de son passé. Confrontez une calamité mystérieuse et les conséquences humaines de la guerre à travers exploration et choix moraux.",https://totemavise.com/media/bddf2ab9-a39e-4b54-89fe-f72df8e94576,,,,,,,,,
b81bffec-ea08-4ae6-a9e9-9bdda394f517,GAME,Kirby's Return to Dream Land Deluxe,2023,Plateforme; Aventure,PEGI_7,Kirby aide Magolor à retrouver les pièces de son vaisseau dans une aventure de plateformes colorée. Le héros peut copier les capacités ennemies pour progresser et propose un mode coop local pour jouer avec des amis.,https://totemavise.com/media/b81bffec-ea08-4ae6-a9e9-9bdda394f517,,,,,,,,,
2417f41c-4b5c-40a1-b7ff-08051d0a97e7,GAME,Little Nightmares III,2025,Plateforme; Puzzle; Aventure,PEGI_16,"Dans Little Nightmares III, suivez Low et Alone, deux enfants tentant d'échapper à un monde cauchemardesque plein de délires. Ils traversent lieux troublants, résolvent des énigmes et évitent des menaces tapis dans l'ombre.",https://totemavise.com/media/2417f41c-4b5c-40a1-b7ff-08051d0a97e7,,,,,,,,,
a29de2ac-8207-4b26-bae1-34d64b06295a,GAME,Mario Kart 8 Deluxe,2017,Course; Arcade,PEGI_3,"Foncez sur des circuits colorés avec les personnages emblématiques de Nintendo dans Mario Kart 8 Deluxe, la version définitive du jeu de course arcade. Affrontez amis et adversaires en local ou en ligne, et utilisez objets et véhicules pour gagner. Propose de nombreux circuits, personnages et modes ",https://totemavise.com/media/a29de2ac-8207-4b26-bae1-34d64b06295a,,,,,,,,,
8b7eb638-b306-4b38-8add-a4719e1a2c6f,GAME,Minecraft: Java Edition,2011,Simulation; Aventure,PEGI_7,"Minecraft est un jeu bac à sable où les joueurs explorent, récoltent et construisent dans un monde composé de blocs. En modes Créatif ou Survie, on peut créer librement, affronter des créatures et collaborer ou jouer seul selon ses choix.",https://totemavise.com/media/8b7eb638-b306-4b38-8add-a4719e1a2c6f,,,,,,,,,
1687fb57-9abc-4096-bfef-3206986af85d,GAME,New Pokémon Snap,2021,Simulation; Aventure,PEGI_3,"New Pokémon Snap place le joueur dans la peau d'un photographe scientifique explorant un archipel pour documenter des Pokémon dans leur milieu naturel. À bord d'un véhicule autopiloté, on observe comportements et paysages pour en apprendre davantage sur leur écologie.",https://totemavise.com/media/1687fb57-9abc-4096-bfef-3206986af85d,,,,,,,,,
da430801-eca7-4846-b4a2-d0c86b8f22e9,GAME,Portal,2007,Plateforme; Puzzle; Aventure,PEGI_12,"Vous incarnez une personne réveillée dans un complexe de tests scientifiques et équipée d’un appareil créant des portails. Vous devez résoudre une série de chambres d’épreuve basées sur la physique pour progresser, sans explications initiales.",https://totemavise.com/media/da430801-eca7-4846-b4a2-d0c86b8f22e9,,,,,,,,,
4395c3c3-8882-400a-99c0-9bfd4c28af70,GAME,Psychonauts,2005,Plateforme; Puzzle; Aventure,PEGI_12,"Psychonauts suit Razputin, un jeune garçon qui quitte un cirque pour rejoindre une académie de psychonautes où il apprend à maîtriser ses pouvoirs mentaux. Il explore les esprits de personnages variés, découvrant mondes intérieurs et défis étranges sans révéler la suite de l'histoire.",https://totemavise.com/media/4395c3c3-8882-400a-99c0-9bfd4c28af70,,,,,,,,,
cda8f622-c569-4f37-b81c-a3296e1ac288,GAME,Ratchet & Clank: Rift Apart,2021,Tir; Plateforme; Aventure,PEGI_7,"Ratchet et son compagnon robot Clank plongent dans une aventure interdimensionnelle pour affronter un empereur maléfique venu d'une autre réalité. Les joueurs explorent mondes colorés, résolvent plateformes et combattent avec un arsenal inventif.",https://totemavise.com/media/cda8f622-c569-4f37-b81c-a3296e1ac288,,,,,,,,,
3fa9a840-2cf6-47bd-ba7f-de0b4e1513db,GAME,Rayman Legends,2013,Plateforme; Aventure,PEGI_7,"Le Royaume des Rêves est envahi par de nouveaux cauchemars et des monstres surgissent. Rayman et ses amis partent en aventure pour rétablir la paix à travers des niveaux colorés et coopératifs, axés plateforme et action.",https://totemavise.com/media/3fa9a840-2cf6-47bd-ba7f-de0b4e1513db,,,,,,,,,
7ba2d5a0-d507-4aea-bac3-65fd8a434651,GAME,Shovel Knight,2014,Plateforme; Aventure; Indé,PEGI_7,"Shovel Knight suit un petit chevalier maniant une pelle qui part sauver son amour et affronter des ennemis dans un royaume rétro. Le jeu mélange plateformes exigeantes, combats simples et exploration dans un style nostalgique et héroïque.",https://totemavise.com/media/7ba2d5a0-d507-4aea-bac3-65fd8a434651,,,,,,,,,
8c5fd1a7-079f-4ba2-9fbc-76537fafa489,GAME,SimCity Societies,2007,Simulation; Stratégie,PEGI_7,"SimCity Societies est un jeu de simulation où le joueur crée et gère une ville, en façonnant sa culture et son identité sociale. Vous concevez bâtiments, infrastructures et politiques pour influencer le comportement des habitants.",https://totemavise.com/media/8c5fd1a7-079f-4ba2-9fbc-76537fafa489,,,,,,,,,
b9deccff-df0b-4080-b14f-32d779c799b3,GAME,Stardew Valley,2016,RPG; Simulation; Stratégie; Aventure; Indé,PEGI_12,"Vous héritez d’une ferme délabrée et partez pour la campagne reconstruire votre exploitation en cultivant, élevant des animaux et améliorant vos compétences. Vous apprenez aussi à connaître les habitants et à protéger la communauté face à une entreprise menaçante.",https://totemavise.com/media/b9deccff-df0b-4080-b14f-32d779c799b3,,,,,,,,,
01f7bc58-97ea-432e-bdc6-614f7ae37393,GAME,Super Mario Odyssey,2017,Plateforme; Aventure,PEGI_7,"Mario et son nouvel allié Cappy voyagent hors du Royaume Champignon à la recherche de Lunes de Pouvoir. Utilisez la capacité de capturer créatures et objets pour explorer, résoudre des énigmes et contrer les plans de Bowser.",https://totemavise.com/media/01f7bc58-97ea-432e-bdc6-614f7ae37393,,,,,,,,,
9aea6382-a7a8-4ab6-aec1-5d0c62826140,GAME,The Room Two,2013,Pointer-cliquer; Puzzle; Indé,PEGI_7,"Vous êtes transporté dans les couloirs d'une crypte oubliée, où un piédestal de pierre renferme la clé de votre évasion. Guidé par les indices d'un allié mystérieux, vous devez explorer et résoudre des mécanismes et énigmes pour progresser.",https://totemavise.com/media/9aea6382-a7a8-4ab6-aec1-5d0c62826140,,,,,,,,,
8162070c-2a27-4941-bed2-b66c97d83da7,GAME,The Witcher 3: Wild Hunt - Game of the Year Edition,2016,RPG; Aventure,PEGI_18,"Vous incarnez Geralt de Riv, chasseur de monstres, parcourant un vaste monde ouvert rempli de quêtes, créatures et factions en conflit. Le jeu met l'accent sur l'exploration, le combat et des choix moraux qui influencent les relations et l'évolution du héros.",https://totemavise.com/media/8162070c-2a27-4941-bed2-b66c97d83da7,,,,,,,,,
41c7ee32-e4d0-4520-99e4-d029ec8b4edb,GAME,Thief: The Dark Project,1998,Simulation; Aventure,PEGI_16,"Vous incarnez Garrett, un voleur expert qui évolue dans une cité sombre et dangereuse, spécialisé dans la furtivité et le vol. En se faufilant dans cathédrales hantées, prisons et manoirs, il poursuit richesses et indices sur des complots sans révéler la suite.",https://totemavise.com/media/41c7ee32-e4d0-4520-99e4-d029ec8b4edb,,,,,,,,,
59561913-077b-4f7b-9ebf-507747ad0ca9,GAME,TrackMania Nations,2006,Course; Stratégie,PEGI_3,"TrackMania Nations ESWC est une version gratuite de TrackMania créée pour la compétition ESWC 2006. Les joueurs conçoivent, partagent et parcourent des pistes de course rapides, favorisant créativité et compétition en ligne.",https://totemavise.com/media/59561913-077b-4f7b-9ebf-507747ad0ca9,,,,,,,,,
52a05148-a981-48f0-b9c8-dcc6dbc28876,GAME,Until Dawn,2015,Aventure,PEGI_18,"Dans Until Dawn, huit adolescents se retrouvent piégés dans un chalet isolé et doivent survivre à une nuit terrifiante. Les joueurs prennent des décisions qui influencent le destin de chaque personnage via le «Butterfly Effect», rendant chaque partie unique et tendue.",https://totemavise.com/media/52a05148-a981-48f0-b9c8-dcc6dbc28876,,,,,,,,,
23cf08a5-977e-4b3b-adc7-62f7c5e60dab,GAME,World of Goo,2008,Puzzle; Simulation; Stratégie; Indé,PEGI_3,"World of Goo est un jeu de puzzle physique où le joueur utilise des globules de goo vivants pour construire des structures et résoudre des énigmes. Chaque niveau propose des défis basés sur l'équilibre et la créativité, avec des blobs au comportement curieux et malicieux. Le jeu mise sur l'expérimen",https://totemavise.com/media/23cf08a5-977e-4b3b-adc7-62f7c5e60dab,,,,,,,,,
8f4fe591-7b32-4680-8413-c4f0231c7a45,GAME,Yoshi's Crafted World,2019,Plateforme,PEGI_3,"Accompagnez Yoshi dans une aventure de plateformes au style diorama fait main; chaque niveau se découvre recto/verso avec secrets et défis légers. Le jeu mise sur l'exploration, la collecte et la coopération locale, dans une ambiance colorée et sans danger.",https://totemavise.com/media/8f4fe591-7b32-4680-8413-c4f0231c7a45,,,,,,,,,
0e9e2f46-5a30-4a9e-847f-fecf6f5eb8b9,MOVIE,5 toutous prêts à tout,2006,Aventure; Comédie; Familial,CSA_10,"Cinq adorables chiots dotés de la parole partent à l'aventure pour retrouver leurs parents kidnappés par des chasseurs d'animaux exotiques. En chemin, ils rencontrent des personnages amusants et vivent des situations comiques.",https://totemavise.com/media/0e9e2f46-5a30-4a9e-847f-fecf6f5eb8b9,,,,,,,,,
928ce9e1-e77c-4971-a1ea-f7eec5ba3ff5,MOVIE,65 : La Terre d'avant,2023,Action; Aventure; Science-Fiction,TP,"Après un crash, le pilote Mills et la seule autre survivante, Koa, se retrouvent sur une Terre il y a 65 millions d'années. Ils doivent traverser un monde hostile peuplé de créatures préhistoriques pour tenter de survivre.",https://totemavise.com/media/928ce9e1-e77c-4971-a1ea-f7eec5ba3ff5,,,,,,,,,
db2efffb-c2ff-4d4f-a417-fe15e857bd99,MOVIE,Apocalypse Now,1979,Drame; Guerre,TP,"Pendant la guerre du Vietnam, le capitaine Willard reçoit l'ordre secret d'aller retrouver un colonel devenu incontrôlable ; le film suit leur traversée fluviale et interroge la folie et l'horreur du conflit sans offrir de solutions faciles.",https://totemavise.com/media/db2efffb-c2ff-4d4f-a417-fe15e857bd99,,,,,,,,,
94940160-dd51-4da5-905c-097abc8dc521,MOVIE,Blink Twice,2024,Mystère; Thriller,CSA_12,"Lors d'une soirée bénéfice, Frida, une jeune serveuse afro-américaine, attire l'attention de Slater King, un milliardaire controversé. Invitée sur son île privée avec sa collègue Jess, elles découvrent rapidement que derrière le luxe se cache une menace inquiétante.",https://totemavise.com/media/94940160-dd51-4da5-905c-097abc8dc521,,,,,,,,,
3393ce29-40eb-4078-bb35-ef0e89738212,MOVIE,Coco,2017,Familial; Animation; Musique; Aventure,TP,"Miguel, un garçon passionné de musique mais issu d’une famille qui l’interdit, se retrouve projeté dans un monde coloré peuplé d’ancêtres où il cherche à comprendre ses racines et l’importance de la mémoire familiale.",https://totemavise.com/media/3393ce29-40eb-4078-bb35-ef0e89738212,,,,,,,,,
09c2ad52-0a08-463a-98c8-3281003563f3,MOVIE,Comme Cendrillon 2 : Danse jusqu'au bout de la nuit...,2008,Musique; Comédie; Romance; Familial,TOUS_PUBLICS,"Mary, maltraitée par sa belle-mère et ses demi-sœurs, rencontre Joey, une star montante, lors d'un bal et tombe amoureuse sans dévoiler leur identité. Joey organise ensuite un nouvel événement pour la retrouver, déclenchant musique, danse et quiproquos.",https://totemavise.com/media/09c2ad52-0a08-463a-98c8-3281003563f3,,,,,,,,,
50a7c093-e2fb-45d4-9279-643d39178b12,MOVIE,Compartiment tueurs,1965,Crime; Thriller; Mystère,TOUS_PUBLICS,"À bord du train de nuit Marseille–Paris, une jeune femme est retrouvée étranglée dans un compartiment. L'inspecteur Grazziani et son assistant Jean‑Lou Gabert mènent l'enquête alors que la tension monte quand d'autres passagers sont retrouvés morts un à un.",https://totemavise.com/media/50a7c093-e2fb-45d4-9279-643d39178b12,,,,,,,,,
9c1f222f-168f-4d2c-9e8d-b0ea1a7c1e90,MOVIE,Dancer in the Dark,2000,Drame; Crime,TP,"Selma, immigrée tchèque et mère célibataire qui perd la vue, travaille en usine et économise pour une opération destinée à son fils. Elle s'évade par des numéros musicaux tandis qu'une affaire de vol la place face à la justice dans un récit sombre et émotionnel.",https://totemavise.com/media/9c1f222f-168f-4d2c-9e8d-b0ea1a7c1e90,,,,,,,,,
fb3b6532-49d7-4354-826c-83b4b2f0ba87,MOVIE,Deadpool,2016,Action; Aventure; Comédie,16,"Wade Wilson, ancien soldat devenu mercenaire, subit une expérimentation qui lui donne des pouvoirs de régénération. Avec un humour noir et un ton irrévérencieux, il part en mission pour retrouver l'homme responsable tout en brisant le quatrième mur.",https://totemavise.com/media/fb3b6532-49d7-4354-826c-83b4b2f0ba87,,,,,,,,,
8a51edbf-9e24-4ed2-a8e1-33019147fb6b,MOVIE,Délivrance,1972,Drame; Aventure; Thriller,12,Quatre hommes de classe moyenne partent en week-end de canoë sur une rivière sauvage de Géorgie. Leur sortie en pleine nature dégénère rapidement en lutte pour la survie face à des dangers imprévus et aux tensions entre eux.,https://totemavise.com/media/8a51edbf-9e24-4ed2-a8e1-33019147fb6b,,,,,,,,,
91a243fa-8c58-4f14-8cee-0b9964a8f039,MOVIE,Dumbo,1941,Animation; Familial,TP,"Dumbo est un jeune éléphant aux grandes oreilles, moqué et séparé de sa mère au sein du cirque. Avec l'aide de son ami Timothée, il découvre une aptitude inattendue qui va changer sa vie.",https://totemavise.com/media/91a243fa-8c58-4f14-8cee-0b9964a8f039,,,,,,,,,
e5ba1a38-85b0-4ea2-b458-4c0fb8dd3b2d,MOVIE,Fanny,1932,Comédie; Drame,TOUS_PUBLICS,"Fanny, enceinte de Marius, doit faire face à la réaction de sa mère et aux conséquences de sa situation. Elle envisage d'épouser Panisse, un homme qui l'aime depuis longtemps, pour assurer un avenir à son enfant. Le film explore les thèmes de l'amour, de la responsabilité et des choix difficiles.",https://totemavise.com/media/e5ba1a38-85b0-4ea2-b458-4c0fb8dd3b2d,,,,,,,,,
6787c4ea-cb70-4ede-ae43-0923e66b899e,MOVIE,Fight Club,1999,Drame; Thriller,16,Un homme insomniaque et désabusé cherche un sens à sa vie; il rencontre Tyler Durden et rejoint un club clandestin de combats qui remet en question les valeurs de la société moderne.,https://totemavise.com/media/6787c4ea-cb70-4ede-ae43-0923e66b899e,,,,,,,,,
ea284c1b-4cd7-46ee-98be-163dcd036f27,MOVIE,"Flow, le chat qui n'avait plus peur de l'eau",2024,Animation; Aventure; Fantastique; Familial,TP,"Un chat se réveille dans un monde submergé et doit apprendre à vivre sur un bateau avec d'autres animaux. Pour surmonter sa peur de l'eau, il apprend à s'accepter et à coopérer avec ses nouveaux compagnons.",https://totemavise.com/media/ea284c1b-4cd7-46ee-98be-163dcd036f27,,,,,,,,,
6ac507c1-4778-47eb-8957-0e0d8bb8ec17,MOVIE,Gang de Requins,2004,Animation; Action; Comédie; Familial,10,"Oscar, un poisson ambitieux, prétend être un chasseur de requins après un incident et devient une célébrité locale; il doit gérer mensonges, pression sociale et ses amitiés tout en apprenant la valeur de l'honnêteté.",https://totemavise.com/media/6ac507c1-4778-47eb-8957-0e0d8bb8ec17,,,,,,,,,
44357f2b-ef3e-40a6-a584-c4450887ab43,MOVIE,Harry Potter à l'école des sorciers,2001,Aventure; Fantastique,TP,"Un garçon orphelin maltraité découvre à 11 ans qu'il est sorcier et intègre une école de magie où il se fait des amis, apprend et doit faire face à mystères qui bouleversent son quotidien.",https://totemavise.com/media/44357f2b-ef3e-40a6-a584-c4450887ab43,,,,,,,,,
6d21757a-f816-4284-b303-c5f093255129,MOVIE,Harry Potter et la Chambre des secrets,2002,Aventure; Fantastique,TP,"De retour à Poudlard après l'été, Harry découvre qu'une chambre mystérieuse menace des élèves. Avec Ron et Hermione, il enquête entre magie, créatures et secrets scolaires.",https://totemavise.com/media/6d21757a-f816-4284-b303-c5f093255129,,,,,,,,,
c79fbdae-3d68-47f3-8b33-9f0b1b13ca54,MOVIE,Horton,2008,Animation; Comédie; Familial; Aventure; Fantastique,U,"Horton, un éléphant au grand cœur, entend une voix venue d’un minuscule grain de poussière et découvre une cité microscopique. Il entreprend de protéger ces habitants face au scepticisme et aux dangers, apprenant à défendre ceux qui ne peuvent pas se défendre.",https://totemavise.com/media/c79fbdae-3d68-47f3-8b33-9f0b1b13ca54,,,,,,,,,
5b3c2e4b-f2f8-4137-b233-0d8dec05d1cc,MOVIE,Iron Man,2008,Action; Science-Fiction; Aventure,12,"Tony Stark, riche ingénieur en armement, est capturé par des ennemis qui l'obligent à fabriquer des armes; pour s'évader il conçoit une armure high-tech. De retour chez lui, il décide d'utiliser sa technologie pour protéger les innocents et remettre en question son industrie.",https://totemavise.com/media/5b3c2e4b-f2f8-4137-b233-0d8dec05d1cc,,,,,,,,,
50ddc598-51be-43f7-8747-81bbb42d196c,MOVIE,Junior,1994,Comédie; Science-Fiction,U,"Le Dr Alex Hesse, chercheur obstiné, accepte de tester un traitement révolutionnaire et devient le premier homme enceinte. La comédie suit les situations cocasses et les questionnements sur la parentalité qui en découlent.",https://totemavise.com/media/50ddc598-51be-43f7-8747-81bbb42d196c,,,,,,,,,
